03140,311225.171,723098.076
03148,311662.777,721987.982
03149,311679.594,720066.356
03150,305611.132,718003.146
03152,295401.852,712120.643
03153,292902.378,710486.668
03154,289787.801,709295.299
03155,290126.929,709235.234
03156,283786.527,707820.368
03158,289821.618,709274.239
03161,278105.025,700955.367
03162,278006.046,701292.065
03163,278051.116,701142.395
3165,278526.812,697727.429
03167,279112.384,696244.506
03199,341521.813,724009.244
03201,345115.395,721077.626
03202,344967.861,720811.303
03203,344919.378,720689.763
03204,337788.382,714447.923
03205,337682.189,714311.551
03207,334955.922,711904.780
03211,322837.049,718015.212
03217,330805.685,710224.418
03219,330558.331,710170.840
03220,330561.466,710172.609
03221,330646.346,709638.623
03222,330627.988,709955.065
03223,329809.061,701234.533
03226,329942.136,701458.241
03227,329875.824,701254.843
03231,331714.844,698749.569
03233,337779.211,699947.369
03234,338061.495,700236.952
03236,330139.783,698229.718
03237,329906.288,697050.833
03238,329917.202,697567.598
03239,330037.091,697950.086
03241,329111.302,697212.599
03242,328968.175,697199.166
03243,334832.770,700096.989
03244,327010.944,697012.529
03245,324077.439,698041.572
03246,319911.740,697923.667
03247,318884.826,697734.986
03248,321690.999,694962.998
03249,318474.650,694358.573
03250,326358.865,697037.903
03251,326206.839,697182.337
03253,325967.237,696940.623
03254,326001.787,697012.342
03256,316575.907,691838.262
03257,324926.671,696509.823
03258,326008.401,697012.508
03271,327576.035,691816.068
03272,327519.150,691625.237
03273,327615.723,691896.435
03283,326963.014,686847.243
03295,319126.999,685446.002
03298,314923.788,684110.496
03315,311965.159,688545.304
03319,311635.804,688411.150
03321,309695.921,687103.370
03323,311261.072,684524.858
03324,311161.318,682019.573
03326,312673.041,684096.925
03328,313132.794,683570.031
03329,313116.630,683600.599
03331,313149.992,683308.590
03333,313156.276,683192.339
03334,313370.852,684006.870
03336,313444.860,684031.300
03338,313152.373,680811.279
03339,311165.452,682017.258
03341,305578.689,684228.736
03342,309386.321,686598.799
03343,294482.214,686153.351
03344,294469.646,686159.304
03345,292515.420,688270.550
03347,294629.719,685543.486
03373,288545.971,693085.887
03375,288305.201,693087.210
03377,285408.245,694287.919
03381,285481.444,694133.544
03383,285814.318,696703.366
03401,279800.669,693618.986
03402,280008.131,693252.920
03404,279729.926,693982.263
03419,282521.274,694858.265
04009,297630.823,668421.947
04010,297485.997,668615.000
04012,297625.201,668424.593
04023,303062.388,668412.521
04025,303615.698,668701.413
04028,306212.063,670563.024
04030,307267.774,670654.762
04032,312761.143,672129.465
04033,312775.200,672122.685
04039,318402.885,671276.163
04086,292385.505,660134.985
04088,295647.003,660619.999
04090,299489.003,662294.000
04099,301833.387,663313.942
04100,301899.698,663348.834
04101,302015.453,663397.781
04102,306151.780,665292.489
04103,322909.582,671515.537
04104,322717.321,671377.018
04105,322371.486,671082.282
04106,322427.115,671128.158
04107,322930.253,671476.841
04108,301654.501,658492.819
04109,308516.817,666274.447
04110,308348.278,666174.137
04111,308998.491,666504.701
04112,310467.259,667138.874
04113,313299.128,667454.886
04114,317632.041,668264.560
04116,319876.438,669785.774
04118,321090.291,670266.724
04119,303565.768,660965.814
04201,313901.220,677916.521
04202,313979.573,677757.820
04203,314170.482,677317.177
04204,314038.847,677623.854
04205,314028.661,677618.619
04211,318916.498,672263.401
04221,322207.945,672484.026
04222,322612.994,672626.737
04225,323012.586,672781.868
04226,322896.611,672706.905
04230,322985.931,672830.464
04231,323577.249,673004.497
04233,323215.055,672903.724
04234,323744.726,673060.590
04235,323962.503,673136.186
04291,325205.878,673675.462
04302,325901.236,673937.400
04303,325686.158,673811.825
04408,325872.431,675619.683
04517,329065.545,674230.998
04521,329731.891,673874.622
04522,329387.380,674086.524
04601,328302.164,676181.067
04602,328292.242,676199.588
04608,327981.357,676232.660
04612,327977.058,676858.069
04613,327943.985,676971.840
04614,328313.409,676157.915
04615,327829.553,676758.189
04635,330971.852,673255.099
04637,329988.345,673901.011
04639,330513.891,673451.218
04641,330845.595,673265.680
04651,331010.795,673205.653
04655,331848.449,671812.954
04657,330824.016,672129.297
04689,323241.401,671346.050
04701,322808.012,672184.814
04716,331995.358,671541.440
04718,331956.811,671639.386
04720,332494.115,670540.306
04722,332584.253,670557.854
04723,332655.841,670067.694
04724,332309.650,670945.352
04725,332927.323,670047.465
04727,332620.882,670567.859
04728,332205.375,671087.141
04729,332267.803,670986.130
04730,334213.906,671149.179
04731,334213.906,671149.179
04803,333070.741,671691.905
04809,336702.064,672395.103
04810,340135.938,674092.262
04811,339249.171,673758.944
04812,339438.182,673836.500
04813,341213.011,674527.284
04815,340234.042,674859.299
04817,344663.238,676287.364
04818,351906.546,679611.757
04819,352040.723,679723.602
04820,351581.250,679534.112
04821,351828.194,679591.429
04823,351564.244,679515.751
04824,354612.882,685147.039
04825,360805.358,677321.580
04826,368183.465,678452.329
04827,368051.229,678480.320
04829,374795.142,673878.886
04830,370852.991,676455.317
04831,370940.138,676363.705
04832,372886.003,675287.281
04833,380913.694,665475.371
04834,380393.739,665657.466
04835,387653.087,662042.378
04836,387647.108,662024.800
04837,389132.495,661420.696
04838,397509.633,657821.435
04840,370421.555,676562.804
04841,370927.405,676370.815
04842,377594.068,671656.230
04843,370933.358,676367.508
04844,395380.964,661098.141
05001,283590.832,688561.107
05002,283600.626,688370.263
05007,285981.781,683215.113
05009,286044.055,682501.348
05011,286011.695,683137.901
05015,285764.175,681452.606
05017,285496.960,680610.377
05019,286102.925,680954.280
05020,281669.804,678667.580
05021,281325.682,678597.453
05022,282329.921,679124.492
05025,284629.891,679688.234
05027,284400.089,679674.568
05037,286762.999,680738.000
05039,287631.396,680638.947
05041,288754.229,680264.197
05042,289346.754,680143.275
05045,290260.337,679943.952
05046,289523.352,680100.074
05048,291616.422,680920.288
05051,294457.792,681437.162
05071,293660.896,682162.103
05072,291261.685,680818.708
05073,291315.633,680765.165
05074,292752.509,682336.658
05075,295688.359,681715.136
05076,294915.521,682396.938
05077,291326.042,680767.491
05081,292886.167,682236.865
05082,291306.077,680764.543
05083,292595.125,682176.011
05091,293267.564,682227.935
05100,291356.584,680733.445
05109,288304.127,679076.717
05110,292762.284,678263.186
05111,293131.823,678160.022
05113,292676.590,678264.434
05114,292490.659,678322.839
05115,296963.245,677367.942
05116,296725.471,677267.181
05117,297164.543,677160.414
05118,296533.976,677358.980
05119,300489.346,677080.133
05120,300902.461,677167.598
05121,300853.972,677170.419
05125,308354.589,676123.394
05597,185374.776,781380.733
05998,167416.922,796812.278
05999,167500.266,797012.369
06001,167543.095,797038.331
06002,167784.827,792910.582
06003,166531.533,786716.725
06004,166417.996,786739.997
06005,170925.002,785058.998
06006,176900.812,782643.088
06007,189944.130,780939.210
06008,189878.646,780980.882
06009,199481.220,778665.473
06010,209695.412,776710.528
06011,208529.630,776791.265
06012,208158.968,776588.844
06013,211274.995,776757.005
06014,205417.133,778318.142
06015,211818.030,775106.305
06016,211668.077,774744.586
06017,212296.793,775093.506
06018,210665.306,774236.090
06019,211448.638,774550.944
06020,211634.227,774796.502
06021,211839.560,775149.399
06023,212292.494,775091.521
06024,210661.338,774235.594
06025,210676.551,774229.310
06026,222225.192,781443.671
06027,222133.580,781417.213
06028,227238.905,781037.993
06029,235519.073,780220.473
06030,235448.463,780241.970
06031,235611.387,766408.810
06032,235699.626,766321.448
06033,233460.760,730087.064
06034,242223.150,757829.638
06035,242248.088,757872.241
06036,239401.418,747922.301
06039,233380.358,730212.045
06040,185627.284,729788.129
06041,185767.182,729871.308
06043,212379.443,774863.020
06044,212296.793,775093.506
06046,191625.245,734054.489
06048,200342.413,731229.685
06049,200284.701,731210.172
06050,207970.088,726771.528
06051,212407.394,727442.559
06052,216148.828,727180.252
06053,216009.095,727188.520
06054,238438.766,725072.880
06055,232769.702,730133.267
06056,237851.839,725748.627
06057,238477.713,724948.957
06058,238458.677,725089.913
06059,231727.001,715435.998
06061,231426.781,718534.015
06062,231673.109,720263.940
06102,230989.734,704415.962
06103,227823.169,699920.951
06104,227550.896,699912.060
06105,224264.992,691058.796
06106,224286.408,691141.885
06107,230892.527,704358.227
06108,229843.994,683316.386
06109,229788.727,682353.818
06110,231486.049,681118.053
06111,231003.204,681264.910
06112,231314.717,681179.911
06113,234492.997,677313.000
06121,239004.002,681849.002
06125,238685.993,678277.897
06134,239129.921,675710.780
06135,239741.609,675573.714
06136,239750.882,675586.552
06137,240577.031,675122.765
06201,242565.252,674073.856
06203,244301.998,673694.996
06205,246842.576,672822.952
06209,248159.888,671590.545
06210,248134.502,671606.611
06211,248417.373,671423.758
06215,249757.294,670864.346
06217,250987.916,670519.765
06219,252382.656,670479.086
06221,254113.418,670432.236
06222,254927.769,668775.240
06224,254692.033,668195.659
06230,255628.525,669115.762
06233,256203.167,669542.733
06234,256081.753,669466.937
06236,256790.716,669676.993
06239,257372.038,669488.702
06242,258885.345,668635.142
06245,259494.999,668471.001
06301,255532.646,674463.370
06303,255125.236,672120.709
06305,254310.001,671772.996
06307,253790.425,670796.688
06308,254077.084,670455.210
06309,253765.421,670605.537
06318,248698.973,670765.387
06331,250531.753,668874.870
06345,249784.426,670107.898
06347,250802.701,669223.127
06349,251801.208,668664.839
06350,252251.875,668554.228
06351,252953.622,668253.354
06352,254660.550,667948.134
06353,254902.046,667868.072
06354,255305.535,667594.724
06355,255309.173,667616.552
06356,254440.513,667962.330
06358,255315.338,667152.680
06359,255599.103,666484.409
06361,255989.971,666147.628
06362,255996.054,666140.464
06365,258062.256,665825.302
06399,259231.907,665538.277
06401,259219.717,665622.399
06416,259723.749,668447.652
06419,260033.146,667577.504
06421,259983.537,668248.058
06422,259948.840,668373.787
06423,259966.835,668741.836
06430,259997.437,668566.512
06432,259958.218,668607.790
06450,263751.313,671272.815
06451,263763.032,671258.902
06452,263752.619,671224.752
